aaag,ysag,cobi,aaa,ysa,Rate,UUI,LUI,Sex
40-59,11-20,<100,47,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,14,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,40,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,41,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,42,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,43,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,44,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,45,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,46,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,47,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,15,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,40,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,41,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,42,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,43,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,44,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,45,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,46,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,47,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,16,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,40,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,41,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,42,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,43,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,44,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,45,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,46,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,47,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,17,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,40,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,41,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,42,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,43,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,44,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,45,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,46,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,47,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,18,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,40,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,41,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,42,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,43,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,44,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,45,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,46,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,47,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,19,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,40,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,41,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,42,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,43,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,44,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,45,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,46,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,47,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,48,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,49,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,50,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,51,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,52,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,53,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,54,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,55,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,56,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,57,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,58,20,0.000727901,0.002035323,0.000245384,Both
40-59,11-20,<100,59,20,0.000727901,0.002035323,0.000245384,Both
40-59,21-30,100+,40,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,21,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,22,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,23,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,24,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,25,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,26,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,27,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,28,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,50,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,51,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,52,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,53,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,54,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,55,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,56,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,57,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,58,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,59,29,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,40,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,41,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,42,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,43,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,44,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,45,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,46,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,47,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,48,30,0.000824319,0.001622116,0.000489078,Both
40-59,21-30,100+,49,30,0.000824319,0.001622116,0.000489078,Both
